PERMIT TYPE,PERMIT #,PROJECT NAME,WORK TYPE,ADDRESS,LOCATION,X_COORD,Y_COORD,DATE SUBMITTED,DATE ISSUED,DECLARED VALUATION,AREA (SF),PRIMARY CONTACT,CD,NCD,HD
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400929,8103 HORIZON DALE,,"8103 HORIZON DALE, CITY OF SAN ANTONIO, TX 78252",,2084196.7,13674505.1,2022-01-11,2022-01-11,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",4,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400930,8107 HORIZON DALE,,"8107 HORIZON DALE, CITY OF SAN ANTONIO, TX 78252",,2084200.8,13674448,2022-01-11,2022-01-11,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",4,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400932,2402 PITCHER RANCH,,"2402 PITCHER RANCH, CITY OF SAN ANTONIO ETJ, TX 78253",,,,2022-01-11,2022-01-11,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400933,2406 PITCHER RANCH,,"2406 PITCHER RANCH, CITY OF SAN ANTONIO ETJ, TX 78253",,,,2022-01-11,2022-01-11,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400934,14403 GECKO LANDING,,"14403 GECKO LANDING, CITY OF SAN ANTONIO ETJ, TX",,,,2022-01-11,2022-01-11,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400936,14352 GUNSIGHT PASS,,"14352 GUNSIGHT PASS, CITY OF SAN ANTONIO ETJ, TX 78253",,,,2022-01-11,2022-01-11,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400940,9605 JUNIPER KNOLL,,"9605 JUNIPER KNOLL, CITY OF SAN ANTONIO ETJ, TX 78254",,,,2022-01-11,2022-01-11,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400944,9609 JUNIPER KNOLL,,"9609 JUNIPER KNOLL, CITY OF SAN ANTONIO ETJ, TX 78254",,,,2022-01-11,2022-01-11,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400946,9617 JUNIPER KNOLL,,"9617 JUNIPER KNOLL, CITY OF SAN ANTONIO ETJ, TX 78254",,,,2022-01-11,2022-01-11,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400948,NALC Alamo Branch 421,,"6218 KREMPEN AVE, CITY OF SAN ANTONIO, TX 78233",,2170034,13752928,2022-01-11,2022-01-11,,,"WILLIAM M BARKER, CLEAN SCAPES",10,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400954,9622 JUNIPER KNOLL,,"9622 JUNIPER KNOLL, CITY OF SAN ANTONIO ETJ, TX 78254",,,,2022-01-11,2022-01-11,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400956,9582 BICKNELL SEDGE,,"9582 BICKNELL SEDGE, CITY OF SAN ANTONIO ETJ, TX 78254",,,,2022-01-11,2022-01-11,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400966,5907 Kendall Prairie,,"5907 KENDALL PRAIRIE, CITY OF SAN ANTONIO ETJ, TX 78244",,,,2022-01-11,2022-01-11,,,CHARLES FRY,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400971,5911 Kendall Prairie,,"5911 KENDALL PRAIRIE, CITY OF SAN ANTONIO ETJ, TX 78244",,,,2022-01-11,2022-01-11,,,CHARLES FRY,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34401055,14113 JUNEFLOWER,,"14113 JUNEFLOWER, CITY OF SAN ANTONIO ETJ, TX 78254",,,,2022-01-11,2022-01-11,,,LEONARDO FAJARDO,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34401057,5762 SPRING WATCH,,"5762 SPRING WATCH, CITY OF SAN ANTONIO, TX 78247",,2166085.7,13757796.4,2022-01-11,2022-01-11,,,LEONARDO FAJARDO,10,,
Mechanical Permit,MEP-MEC-PMT22-33900085,Mechanical,,"1221 MAYFIELD, CITY OF SAN ANTONIO, TX 78211",,2110613,13679881.2,2022-01-05,2022-01-11,,,DMG HEATING & AIR CONDITIONING,4,,
Mechanical Permit,MEP-MEC-PMT22-33900855,HVAC Permit,,"419 MAGNOLIA AVE, CITY OF SAN ANTONIO, TX 78212",,2127580.8,13713354.9,2022-01-10,2022-01-11,,,ELGIN'S A/C & HEATING CO.,1,NCD-2 Alta Vista,
Mechanical Permit,MEP-MEC-PMT22-33900913,HVAC Install x2,,"4102 ANTLERS LODGE RD, CITY OF SAN ANTONIO, TX 78251",,2068290.5,13720605.4,2022-01-11,2022-01-11,,,DONALD RACKLER,6,,
Mechanical Permit,MEP-MEC-PMT22-33900937,Robert Harwell,,"9227 TRAILING FERN, CITY OF SAN ANTONIO, TX 78023",,2075229.6,13756104.3,2022-01-11,2022-01-11,,,"MICHAEL D ROSENBERG, ROSENBERG INDOOR COMFORT",8,,
Mechanical Permit,MEP-MEC-PMT22-33900943,AC,,"311 REXFORD, CITY OF SAN ANTONIO, TX 78216",,2130406.8,13734595,2022-01-11,2022-01-11,,,"RICHARD W HOFFART, AMERICAN RESIDENTIAL SERVICES",1,,
Mechanical Permit,MEP-MEC-PMT22-33900950,AC,,"3442 DOVE PARK LANE, CITY OF SAN ANTONIO, TX 78253",,2058379.1,13718968.3,2022-01-11,2022-01-11,,,"RICHARD W HOFFART, AMERICAN RESIDENTIAL SERVICES",6,,
Mechanical Permit,MEP-MEC-PMT22-33900955,AC,,"21446 BUBBLING CREEK, CITY OF SAN ANTONIO, TX 78259",,2150183.4,13780214.1,2022-01-11,2022-01-11,,,"RICHARD W HOFFART, AMERICAN RESIDENTIAL SERVICES",9,,
Mechanical Permit,MEP-MEC-PMT22-33900959,HVAC Install,,"17706 COPPER SUNSET, CITY OF SAN ANTONIO, TX 78232",,2141902.1,13766130,2022-01-11,2022-01-11,,,"CHAD BRIGGS, LEGACY HEATING AND AIR",,,
Mechanical Permit,MEP-MEC-PMT22-33900960,BUILDING 8 - MAINTENANCE,,"7106 CULEBRA COMMONS, CITY OF SAN ANTONIO, TX 78250",,2064554.5,13730558.8,2022-01-11,2022-01-11,,,"LAGROUE MECHANICAL, LLC",6,,
Mechanical Permit,MEP-MEC-PMT22-33900962,JOB # 554947697,,"113 STRATFORD COURT, CITY OF SAN ANTONIO, TX 78223",,2135936.4,13684337.3,2022-01-11,2022-01-11,,,ELMER L ZUBIATE,3,,
Mechanical Permit,MEP-MEC-PMT22-33900964,New installation air conditioning system,,"442 MC DOUGAL AVE, CITY OF SAN ANTONIO, TX 78223",,2144861.6,13686505.7,2022-01-11,2022-01-11,,,"CESAR LOPEZ, CESAR'S AC & HEATING",3,,
Mechanical Permit,MEP-MEC-PMT22-33900975,7722 Eastbrook Farms,,"7722 EASTBROOK FARM, CITY OF SAN ANTONIO, TX 78239",,2173159,13729509.7,2022-01-11,2022-01-11,,,"RICHARD S ANDRE, COOL TEXAS AIR LLC",2,,
Mechanical Permit,MEP-MEC-PMT22-33900981,Mechanical,,"1623 DELGADO ST, CITY OF SAN ANTONIO, TX 78207",,2116220.9,13707732.2,2022-01-11,2022-01-11,,,L MORALES AC & HEATING,5,,
Mechanical Permit,MEP-MEC-PMT22-33900983,Mechanical,,"1341 PASO HONDO, CITY OF SAN ANTONIO, TX 78202",,2142694.5,13701156.8,2022-01-11,2022-01-11,,,L MORALES AC & HEATING,2,,
Mechanical Permit,MEP-MEC-PMT22-33901002,722 Arch Stone,,"722 ARCH STONE, CITY OF SAN ANTONIO, TX 78258",,2127694.3,13782485.2,2022-01-11,2022-01-11,,,"RICHARD S ANDRE, COOL TEXAS AIR LLC",9,,
Mechanical Permit,MEP-MEC-PMT22-33901024,Flores/Thatch,,"8803 THATCH, CITY OF SAN ANTONIO, TX 78240",,2086345.7,13738260.3,2022-01-11,2022-01-11,,,WESLEY SCOTT BREAZEALE,7,,
Mechanical Permit,MEP-MEC-PMT22-33901027,1310 Knights Cross Dr,,"1310 KNIGHTS CROSS DR, CITY OF SAN ANTONIO, TX 78258",,2131852.2,13778821,2022-01-11,2022-01-11,,,"LARRY F SELLERS, ABC HOME & COMMERCIAL SERVICES",9,,
Mechanical Permit,MEP-MEC-PMT22-33901031,Mechanical,,"623 BLAINE ST, CITY OF SAN ANTONIO, TX 78202",,2141235.3,13704149.3,2022-01-11,2022-01-11,,,AC CRUZ AIR & HEAT,2,,
Mechanical Permit,MEP-MEC-PMT22-33901043,475 Pinewood,,"475 PINEWOOD LANE, CITY OF SAN ANTONIO, TX 78216",,2133120.1,13733511.1,2022-01-11,2022-01-11,,,"STEVE PEREZ, A&A ENERGY CONCEPTS, LLC",1,,
Mechanical Permit,MEP-MEC-PMT22-33901056,Ward N American,,"17275 GREEN MOUNTAIN, CITY OF SAN ANTONIO, TX 78247",,2170592.7,13765760.8,2022-01-11,2022-01-11,,,"MICHAEL D ROSENBERG, ROSENBERG INDOOR COMFORT",10,,
Mechanical Permit,MEP-MEC-PMT22-33901067,Mrs. Shaffer,,"126 BREES BLVD, CITY OF SAN ANTONIO, TX 78209",,2142578.4,13726720.8,2022-01-11,2022-01-11,,,"PETE MARTINEZ, AIRE TECH HEATING & AIR COND",10,,
Mechanical Permit,MEP-MEC-PMT22-33901069,6402 HAZEL VALLEY,,"6402 HAZEL VALLEY DR, CITY OF SAN ANTONIO, TX 78242",,2086565.3,13678583.5,2022-01-11,2022-01-11,,,PABLO ACOSTA,4,,
Mechanical Permit,MEP-MEC-PMT22-33901072,407 BARRETT PL,,"407 BARRETT PLACE, CITY OF SAN ANTONIO, TX 78225",,2119996.7,13691468,2022-01-11,2022-01-11,,,"JUAN J ESCALERA, ESCALERA'S AIR CONDITION & REF",5,,
Plumbing Medical Gas Permit,MEP-MED-PMT22-34539421,Methodist Center,,"4411 MEDICAL DR, CITY OF SAN ANTONIO, TX 78229",,2104607,13733335,2021-12-10,2022-01-11,,,MULLER AND WILSON,8,,
Plumbing General Permit,MEP-PLM-PMT22-34300873,MENDIOLA,,"2502 KINGS HWY, CITY OF SAN ANTONIO, TX 78228",,2113752.3,13715516.7,2022-01-10,2022-01-11,,,CULLIGAN WATER OF SAN ANTONIO,7,NCD-7 Jefferson,
Plumbing General Permit,MEP-PLM-PMT22-34300901,347,,"1341 PASO HONDO, CITY OF SAN ANTONIO, TX 78202",,,,2022-01-11,2022-01-11,,,RODOLFO REYES,2,,
Plumbing General Permit,MEP-PLM-PMT22-34300902,upgrade,,"6002 ELM VALLEY, CITY OF SAN ANTONIO, TX 78242",,2089872.7,13678863.8,2022-01-11,2022-01-11,,,PETER SALINAS,4,,
Plumbing General Permit,MEP-PLM-PMT22-34300904,REPLACE DRAIN IN TUNNEL W ON ETIE IN,,"7711 MAINLAND WOODS, CITY OF SAN ANTONIO, TX 78250",,2078494.7,13732977.9,2022-01-11,2022-01-11,,,"GERALD CORTEZ, JON WAYNE HEAT, ELCT& A/C,LTD.",7,,
Plumbing General Permit,MEP-PLM-PMT22-34300907,BANA RAMANATH,,"11615 MILL ROCK, CITY OF SAN ANTONIO, TX 78230",,2113388.5,13748113.9,2022-01-11,2022-01-11,,,JIMMIE R PLOCH,8,,
Plumbing General Permit,MEP-PLM-PMT22-34300912,606 Clower Undergrnd Service Line,,"606 CLOWER, CITY OF SAN ANTONIO, TX 78212",,2127656.8,13721443.8,2022-01-11,2022-01-11,,,RUSSELL PADILLA,1,,
Plumbing General Permit,MEP-PLM-PMT22-34300916,Plumbing General Permit,,"309 FORREST AVE, CITY OF SAN ANTONIO, TX 78204",,2125303.9,13694817.2,2022-01-11,2022-01-11,,,HERNANDEZ PLUMBING,5,,
Plumbing General Permit,MEP-PLM-PMT22-34300922,6823 Crown Ridge WH,,"6823 CROWN RIDGE, CITY OF SAN ANTONIO, TX 78239",,2170033.4,13744434.8,2022-01-11,2022-01-11,,,"JAMES L HAYNES, NORTH EAST AIR CONDITIONING",10,,
Plumbing General Permit,MEP-PLM-PMT22-34300924,parnes construction,,"21803 ENCINO COMMONS, CITY OF SAN ANTONIO, TX 78259",,2142690.7,13782211.5,2022-01-11,2022-01-11,,,"CESAR O RODRIGUEZ, COR PLUMBING",9,,
Plumbing General Permit,MEP-PLM-PMT22-34300939,sussmane 90944,,"6403 NOLINA PASS, CITY OF SAN ANTONIO, TX 78218",,2166025.5,13727007.6,2022-01-11,2022-01-11,,,"JOSE M MANZANO, PLUMBING SOLUTIONS",2,,
Plumbing General Permit,MEP-PLM-PMT22-34300941,ARAMENDIA,,"109 GIBSON, CITY OF SAN ANTONIO, TX 78202",,2138705.6,13704982.6,2022-01-11,2022-01-11,,,"ALBERT G JOSEPH, ARAMENDIA PLUMBING",2,,
Plumbing General Permit,MEP-PLM-PMT22-34300951,734 Cantrell,,"734 CANTRELL DR, CITY OF SAN ANTONIO, TX 78221",,2122713.5,13674553.4,2022-01-11,2022-01-11,,,"PETE G ESCOBEDO, III, FLOWMASTER PLUMBING",3,,
Plumbing General Permit,MEP-PLM-PMT22-34300967,F. Gamez,,"538 DELGADO ST, CITY OF SAN ANTONIO, TX 78207",,2124022.1,13706774.4,2022-01-11,2022-01-11,,,"FREDERICK J FELAN, JFP SERVICES",5,,
Plumbing General Permit,MEP-PLM-PMT22-34300968,ken martinez,,"511 LOOKOUT DR, CITY OF SAN ANTONIO, TX 78228",,2105639.4,13721232.4,2022-01-11,2022-01-11,,,"DOUGLAS A OSBURN, ASAP PLUMBING SERVICE",7,,
Plumbing General Permit,MEP-PLM-PMT22-34300973,124 Broadway,,"124 BROADWAY, CITY OF SAN ANTONIO, TX 78205",,2131632.4,13703320.6,2022-01-11,2022-01-11,,,PHARAOH PLUMBING,1,,Alamo Plaza
Plumbing General Permit,MEP-PLM-PMT22-34300980,Athens Elementary School,,"2707 GERALD, CITY OF SAN ANTONIO, TX 78211",,2111664,13681088.1,2022-01-11,2022-01-11,,,ANGEL G LANDEROS,5,,
Plumbing General Permit,MEP-PLM-PMT22-34300985,Kazen School,,"1520 GILLETTE BLVD, CITY OF SAN ANTONIO, TX 78224",,2113115.8,13667453.1,2022-01-11,2022-01-11,,,ANGEL G LANDEROS,4,,
Plumbing General Permit,MEP-PLM-PMT22-34300999,127 conrad - plumbing,,"127 CONRAD, CITY OF SAN ANTONIO, TX 78210",,2133411.3,13694496.9,2022-01-11,2022-01-11,,,"DAVID F GONZALES, J&D PLUMBING",1,,
Plumbing General Permit,MEP-PLM-PMT22-34301014,Water line,,"2751 MILITARY DR, CITY OF SAN ANTONIO, TX 78224",,2114683.4,13677773.5,2022-01-11,2022-01-11,,,"ADAM COLBATH, A-COLBATH PLUMBING",4,,
Plumbing General Permit,MEP-PLM-PMT22-34301029,Sewer repair,,"636 CUPPLES RD, CITY OF SAN ANTONIO, TX 78237",,2112605.9,13695944.2,2022-01-11,2022-01-11,,,DARRELL W WRIGHT,5,,
Plumbing General Permit,MEP-PLM-PMT22-34301036,RED LOBSTER 6240,,"17415 US HWY 281, CITY OF SAN ANTONIO, TX 78232",,2136405,13767027.1,2022-01-11,2022-01-11,,,"WILLIAM A SHILLING, WILL'S PLUMBING & TEST SERVICE",9,,
Plumbing General Permit,MEP-PLM-PMT22-34301039,BUILDING 1    SUITE 103,,"11911 CROSSWINDS WAY, CITY OF SAN ANTONIO, TX 78233",,2166964.2,13747272.6,2022-01-11,2022-01-11,,,PRIME TIME PLUMBING,10,,
Plumbing General Permit,MEP-PLM-PMT22-34301040,David Veliz,,"331 RAMPART, CITY OF SAN ANTONIO, TX 78216",,2130834.4,13734871.3,2022-01-11,2022-01-11,,,DAVID VELIZ,1,,
Plumbing General Permit,MEP-PLM-PMT22-34301042,BUILDING 1     SUITE 105,,"11911 CROSSWINDS WAY, CITY OF SAN ANTONIO, TX 78233",,2166964.2,13747272.6,2022-01-11,2022-01-11,,,PRIME TIME PLUMBING,10,,
Plumbing General Permit,MEP-PLM-PMT22-34301045,BUILDING 1    SUITE 106,,"11911 CROSSWINDS WAY, CITY OF SAN ANTONIO, TX 78233",,2166964.2,13747272.6,2022-01-11,2022-01-11,,,PRIME TIME PLUMBING,10,,
Plumbing General Permit,MEP-PLM-PMT22-34301063,Ridgehaven,,"218 RIDGEHAVEN, CITY OF SAN ANTONIO, TX 78209",,2141497.9,13728582.1,2022-01-11,2022-01-11,,,"GREGORY E HAYDEN, PREFERRRED PLUMBING",10,,
Plumbing General Permit,MEP-PLM-PMT22-34301070,David Veliz,,"151 BRIGHTWOOD PLACE, CITY OF SAN ANTONIO, TX 78209",,2139179.7,13728607.1,2022-01-11,2022-01-11,,,DAVID VELIZ,10,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800947,435 Surrey Ave,,"435 SURREY AVE, CITY OF SAN ANTONIO, TX 78225",,2120792.4,13686605.4,2022-01-11,2022-01-11,,,"SERGIO SAENZ, JR, GT PLUMBING LLC",5,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800987,mission sewer,,"410 MISSION ST, CITY OF SAN ANTONIO, TX 78210",,2130901.5,13696887.4,2022-01-11,2022-01-11,,,ELITE MASTER PLUMBING LLC,1,,King William
Plumbing Sewer Permit,MEP-SEW-PMT22-34800998,11414 blazing sunset - sewer,,"11414 BLAZING SUNSET, CITY OF SAN ANTONIO, TX 78253",,2058650.8,13717840.3,2022-01-11,2022-01-11,,,"DAVID F GONZALES, J&D PLUMBING",6,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34801011,Sewer,,"2751 MILITARY DR, CITY OF SAN ANTONIO, TX 78224",,2114683.4,13677773.5,2022-01-11,2022-01-11,,,"ADAM COLBATH, A-COLBATH PLUMBING",4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900233,Wright Solar Install,,"4347 VASQUEZ CIRCLE, CITY OF SAN ANTONIO, TX 78109",,2197954.7,13718032.4,2022-01-05,2022-01-11,,,ION SOLAR LLC,0,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900233,Wright Solar Install,,"4347 VASQUEZ CIRCLE, CITY OF SAN ANTONIO, TX 78109",,2197954.7,13718032.4,2022-01-05,2022-01-11,,,ION SOLAR LLC,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34900430,"BURHANS, JAMES & MANDI PH2 + Battery",,"7007 WESTERN SKIES, CITY OF SAN ANTONIO, TX 78240",,2086816,13743515.1,2022-01-06,2022-01-11,,,"ADVANCED SOLAR & ELECTRIC,LLC",7,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34938397,306 Sunset - 1 of 3 Carport,,"306 SUNSET RD, CITY OF SAN ANTONIO, TX 78209",,2136750,13732225,2021-11-23,2022-01-11,,,ONE80 SOLAR,1,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34938922,George Staten,,"7143 CYPRESS GROVE, CITY OF SAN ANTONIO, TX 78227",,2084882.4,13702010.7,2021-11-30,2022-01-11,,,JAMAER HOPES,6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941155,Jaime - 415 Pinehurst,,"415 PINEHURST BLVD, CITY OF SAN ANTONIO, TX 78221",,2128872.5,13666889.1,2021-12-21,2022-01-11,,,"BRET A DUPLANTIS, GREEN LIGHT SOLAR",3,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941464,Richard Ehninger,,"4918 LONGFELLOW, CITY OF SAN ANTONIO, TX 78217",,2161087.7,13752707.3,2021-12-23,2022-01-11,,,MATTHEW FRANZ,10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941546,Rebecca Yohn,,"7818 FARLIN PARK DR, CITY OF SAN ANTONIO, TX 78249",,2082624.8,13746082.7,2021-12-27,2022-01-11,,,MATTHEW FRANZ,8,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941661,Elias - 130 Gazel Dr,,"130 GAZEL DR, CITY OF SAN ANTONIO, TX 78213",,2115686.8,13727355.7,2021-12-28,2022-01-11,,,"BRET A DUPLANTIS, GREEN LIGHT SOLAR",1,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941664,Sanchez - 2543 Amity Rd,,"2543 AMITY RD, CITY OF SAN ANTONIO, TX 78210",,2150133.5,13691920.2,2021-12-29,2022-01-11,,,"BRET A DUPLANTIS, GREEN LIGHT SOLAR",2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941665,Casillas - 10830 Marot Field,,"10830 MAROT FIELD, CITY OF SAN ANTONIO, TX 78023",,2065294.2,13745530.8,2021-12-29,2022-01-11,,,"BRET A DUPLANTIS, GREEN LIGHT SOLAR",7,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941668,Gardner - 134 Adrian Dr,,"134 ADRIAN, CITY OF SAN ANTONIO, TX 78213",,2117973.7,13729044.9,2021-12-29,2022-01-11,,,"BRET A DUPLANTIS, GREEN LIGHT SOLAR",1,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941674,Gignac - 16172 Walnut Creek Dr,,"16172 WALNUT CREEK DR, CITY OF SAN ANTONIO, TX 78247",,2156895.2,13765906.5,2021-12-29,2022-01-11,,,"BRET A DUPLANTIS, GREEN LIGHT SOLAR",10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941808,Jeffrey Carr,,"906 PERSIAN PASS, CITY OF SAN ANTONIO, TX 78260",,2122308.6,13785745.8,2021-12-30,2022-01-11,,,MATTHEW FRANZ,9,,
Electrical TOPS Permit,MEP-TOP-PMT21-33623308,ELECTRICAL TOPS,,"23022 US HWY 281, CITY OF SAN ANTONIO, TX 78258",,2144117.4,13786401.3,2021-07-20,2022-01-11,,,POWER SOURCE ELECTRIC,9,,
Electrical TOPS Permit,MEP-TOP-PMT22-33600965,419 S Hackberry-TOPS,,"419 HACKBERRY ST, CITY OF SAN ANTONIO, TX 78203",,2136134.4,13699336.5,2022-01-11,2022-01-11,,,"MARIO R JUAREZ, R.J.E.C.",2,,
Maintenance Permit,MNT-MEP-PMT22-18200005,VILLAS DE SANTA FE APARTMENTS,,"3601 MAGIC DR, CITY OF SAN ANTONIO, TX 78229",,2110364.5,13731149.1,2021-12-21,2022-01-11,,,CYNTHIA SOTO,7,,
Maintenance Permit,MNT-MEP-PMT22-18200006,VILLAS OF VISTA DEL NORTE,,"13000 VISTA DEL NORTE, CITY OF SAN ANTONIO, TX 78216",,2124506,13752446,2021-08-10,2022-01-11,,,VILLAS OF VISTA DEL NORTE APARTMENTS,9,,
Minor Commercial Repair Permit,REP-CRP-PMT22-35400029,Oro Stone Oak Apartments,,"1703 EVANS RD, CITY OF SAN ANTONIO, TX 78258",,2137507,13781406.2,2022-01-11,2022-01-11,,,"DAVID COLLIER, FIRST ON SITE RESTORATION",9,,
Minor Commercial Repair Permit,REP-CRP-PMT22-35400030,Oro Stone Oak Apartments,,"1703 EVANS RD, CITY OF SAN ANTONIO, TX 78258",,2137507,13781406.2,2022-01-11,2022-01-11,,,"DAVID COLLIER, FIRST ON SITE RESTORATION",9,,
Foundation Repair Permit,REP-FND-PMT22-35100070,14222 FAIRWAY HILL,,"14222 FAIRWAY HILL, CITY OF SAN ANTONIO, TX 78217",,2155347.7,13754334.4,2022-01-11,2022-01-11,,,"PENELOPE J SCHUCHERT, RAM JACK/RJT COMMERCIAL",10,,
Foundation Repair Permit,REP-FND-PMT22-35100071,4302 RAMSGATE,,"4302 RAMSGATE, CITY OF SAN ANTONIO, TX 78230",,2105963.4,13744853.7,2022-01-10,2022-01-11,,,"RICHARD L REED, FOUNDATION SUPPORT SPECIALISTS",8,,
Foundation Repair Permit,REP-FND-PMT22-35100072,2622 COMMERCE ST,,"2622 COMMERCE ST, CITY OF SAN ANTONIO, TX 78203",,2143162.5,13700364.6,2022-01-10,2022-01-11,,,"RICHARD L REED, FOUNDATION SUPPORT SPECIALISTS",2,,
Foundation Repair Permit,REP-FND-PMT22-35100073,910 LAMAR,,"910 LAMAR ST, CITY OF SAN ANTONIO, TX 78202",,2138240.9,13704621.9,2021-12-16,2022-01-11,,,MARIO HERNANDEZ,2,,Dignowity Hill
Foundation Repair Permit,REP-FND-PMT22-35100074,510 W HUISACHE AVE,,"510 HUISACHE AVE, CITY OF SAN ANTONIO, TX 78212",,2127133.9,13713501.2,2022-01-11,2022-01-11,,,"ALONSO PEREZ, PEREZ REMODELING & CONSTRUCTION",1,NCD-2 Alta Vista,
Foundation Repair Permit,REP-FND-PMT22-35100075,134 FURR DR,,"134 FURR DR, CITY OF SAN ANTONIO, TX 78201",,2119138.9,13716349.8,2022-01-05,2022-01-11,,,"PEARL GABRIEL, ATLAS HOUSE LEVELING",7,,Monticello Park
Foundation Repair Permit,REP-FND-PMT22-35100076,309 FORREST AVE,,"309 FORREST AVE, CITY OF SAN ANTONIO, TX 78204",,2125303.9,13694817.2,2022-01-11,2022-01-11,,,EDWARD ZAMORA,5,,
Foundation Repair Permit,REP-FND-PMT22-35100077,527 FULTON AVE,,"527 FULTON AVE, CITY OF SAN ANTONIO, TX 78212",,2126898.2,13715790.7,2021-12-03,2022-01-11,,,"RICHARD L REED, FOUNDATION SUPPORT SPECIALISTS",1,NCD-2 Alta Vista,
Re-Roof Permit,REP-ROF-PMT22-35200092,11515 RAINDROP DR,,"11515 RAINDROP DR, CITY OF SAN ANTONIO, TX 78216",,2127228.2,13746118.8,2022-01-11,2022-01-11,,,"BRADFORD D BELDON, BELDON ROOFING",9,,
Re-Roof Permit,REP-ROF-PMT22-35200093,15411 FOREST MIST,,"15411 FOREST MIST, CITY OF SAN ANTONIO, TX 78232",,2145374.8,13760731,2022-01-11,2022-01-11,,,"BRADFORD D BELDON, BELDON ROOFING",10,,
Re-Roof Permit,REP-ROF-PMT22-35200094,5906 FORT LARAMIE,,"5906 FORT LARAMIE, CITY OF SAN ANTONIO, TX 78239",,2167726.9,13741079.8,2022-01-11,2022-01-11,,,"RICHARD T ROSSINGTON, KIDD ROOFING",2,,
Re-Roof Permit,REP-ROF-PMT22-35200095,19435 GRAN ROBLE,,"19435 GRAN ROBLE, CITY OF SAN ANTONIO, TX 78258",,2126671.3,13776514.9,2022-01-11,2022-01-11,,,"RICHARD T ROSSINGTON, KIDD ROOFING",9,,
Re-Roof Permit,REP-ROF-PMT22-35200096,1719 GREYSTONE RIDGE,,"1719 GREYSTONE RIDGE, CITY OF SAN ANTONIO, TX 78258",,2116968.9,13773712,2022-01-11,2022-01-11,,,"JUAN MATA, J.M. ROOFING",9,,
Re-Roof Permit,REP-ROF-PMT22-35200097,10507 CHERRY LAUREL,,"10507 CHERRY LAUREL, CITY OF SAN ANTONIO, TX 78245",,2067035.9,13703168.9,2022-01-11,2022-01-11,,,TRAVIS M JOYCE,4,,
Re-Roof Permit,REP-ROF-PMT22-35200098,4711 PEBBLE GLEN,,"4711 PEBBLE GLEN, CITY OF SAN ANTONIO, TX 78217",,2158738.8,13752245,2022-01-11,2022-01-11,,,TRAVIS M JOYCE,10,,
Re-Roof Permit,REP-ROF-PMT22-35200099,206 BUSHBUCK PATH,,"206 BUSHBUCK PATH, CITY OF SAN ANTONIO, TX 78258",,2130599.8,13786154.8,2022-01-11,2022-01-11,,,TRAVIS M JOYCE,9,,
